UTC	Local	fline_area_km2	fperim_area_km2	nfp_area_km2	fline	fperim	nfp	u_mean	v_mean	ws_mean	wd_mean	d2m	lh	lw	m1	m10	m100	sp	t2m	tp	230evt	230fbfm13	230fbfm40	240roads_23	adj	asp2020	cbd	cbh	cc	ch	elev2020	slpd2020	mean_rh	vpd
2021-09-22 12:30:00	2021-09-22 04:30:00																																	
2021-09-22 13:00:00	2021-09-22 05:00:00							1.448925	3.152662	3.469677	204.682930	4.381891	50.550926	73.077866	6.299746	6.096859	7.910776	85066.828125	11.690240	0.000000													60.791662	0.538790
2021-09-22 13:30:00	2021-09-22 05:30:00																																	
2021-09-22 14:00:00	2021-09-22 06:00:00							0.685009	2.807141	2.889512	193.713531	3.955713	50.550926	73.077866	6.128800	6.084309	7.891652	85075.507812	11.727075	0.000000													58.854234	0.566792
2021-09-22 14:30:00	2021-09-22 06:30:00																																	
2021-09-22 15:00:00	2021-09-22 07:00:00							-0.146002	2.502652	2.506907	176.661224	4.584528	50.550926	73.077866	5.884579	6.044229	7.869606	85084.437500	13.674951	0.000000													54.135979	0.717861
2021-09-22 15:30:00	2021-09-22 07:30:00																																	
2021-09-22 16:00:00	2021-09-22 08:00:00							1.878505	2.504657	3.130829	216.870079	4.635980	50.550926	73.077866	5.343567	5.932130	7.839572	85081.343750	19.155573	0.000000													38.326472	1.368419
2021-09-22 16:30:00	2021-09-22 08:30:00																																	
2021-09-22 17:00:00	2021-09-22 09:00:00							2.371641	4.325570	4.933075	208.735264	-0.189062	50.550926	73.077866	4.866241	5.792809	7.805781	85084.781250	22.561151	0.000000													22.021473	2.133277
2021-09-22 17:30:00	2021-09-22 09:30:00																																	
2021-09-22 18:00:00	2021-09-22 10:00:00							6.344452	6.989643	9.439660	222.229820	-0.292944	50.550926	73.077866	4.579819	5.657444	7.771387	85091.914062	23.811548	0.000000													20.265520	2.352432
2021-09-22 18:30:00	2021-09-22 10:30:00																																	
2021-09-22 19:00:00	2021-09-22 11:00:00							6.653232	7.473795	10.006153	221.675735	0.556848	50.550926	73.077866	4.332457	5.515495	7.735288	85039.992188	24.664545	0.000000													20.482936	2.469028
2021-09-22 19:30:00	2021-09-22 11:30:00																																	
2021-09-22 20:00:00	2021-09-22 12:00:00							5.230265	5.835819	7.836610	221.867805	1.441827	50.550926	73.077866	4.244668	5.392842	7.700247	84980.429688	25.046259	0.000000													21.342439	2.498571
2021-09-22 20:30:00	2021-09-22 12:30:00																																	
2021-09-22 21:00:00	2021-09-22 13:00:00							5.675319	5.649901	8.008161	225.128593	2.446954	50.550926	73.077866	4.258511	5.291687	7.666680	84952.039062	25.096674	0.000000													22.866261	2.457531
2021-09-22 21:30:00	2021-09-22 13:30:00	0.540000	994.950000	3.600000	6.000000	11055.000000	40.000000																											
2021-09-22 22:00:00	2021-09-22 14:00:00							7.369397	5.003898	8.907694	235.823086	3.384393	50.550926	73.077866	4.391198	5.222373	7.635903	84937.351562	24.787195	0.000852													24.895401	2.349155
2021-09-22 22:30:00	2021-09-22 14:30:00																																	
2021-09-22 23:00:00	2021-09-22 15:00:00							5.658472	5.347459	7.785475	226.618671	4.047235	50.550926	73.077866	4.673302	5.198274	7.609656	84869.632812	24.117792	0.000852													27.152989	2.189110
2021-09-22 23:30:00	2021-09-22 15:30:00																																	
2021-09-23 00:00:00	2021-09-22 16:00:00							5.326302	4.563976	7.014226	229.407547	4.511804	50.893692	73.295990	4.931057	5.197421	7.585950	84862.507812	23.160150	0.000852													29.717880	1.993740
2021-09-23 00:30:00	2021-09-22 16:30:00																																	
2021-09-23 01:00:00	2021-09-22 17:00:00							4.486843	2.913199	5.349625	237.005306	5.036035	50.893692	73.295990	5.432020	5.263829	7.569764	84844.609375	21.770013	0.000000													33.543379	1.732587
2021-09-23 01:30:00	2021-09-22 17:30:00																																	
2021-09-23 02:00:00	2021-09-22 18:00:00							3.735400	0.636841	3.789299	260.324778	5.895837	50.893692	73.295990	6.032445	5.387426	7.560590	84806.554688	19.888574	0.000000													39.978763	1.393814
2021-09-23 02:30:00	2021-09-22 18:30:00																																	
2021-09-23 03:00:00	2021-09-22 19:00:00							1.660381	1.035721	1.956933	238.044695	5.995325	50.893692	73.295990	6.886022	5.599780	7.562343	84809.570312	18.821344	0.000000													43.018769	1.238214
2021-09-23 03:30:00	2021-09-22 19:30:00																																	
2021-09-23 04:00:00	2021-09-22 20:00:00							1.480505	0.365209	1.524884	256.143012	7.535638	50.893692	73.295990	7.709028	5.864501	7.571839	84817.757812	17.289362	0.000000													52.661954	0.934240
2021-09-23 04:30:00	2021-09-22 20:30:00																																	
2021-09-23 05:00:00	2021-09-22 21:00:00							-0.189200	-0.731093	0.755178	14.509308	6.686517	50.893692	73.295990	8.319238	6.141201	7.585135	84816.773438	15.777032	0.000000													54.698327	0.812056
2021-09-23 05:30:00	2021-09-22 21:30:00																																	
2021-09-23 06:00:00	2021-09-22 22:00:00							-1.585636	1.049522	1.901510	123.500320	6.906976	50.893692	73.295990	8.602777	6.389025	7.597876	84803.875000	14.382318	0.000000													60.747935	0.643224
2021-09-23 06:30:00	2021-09-22 22:30:00																																	
2021-09-23 07:00:00	2021-09-22 23:00:00							-1.638627	0.156916	1.646123	95.470001	6.751489	50.893692	73.295990	8.480689	6.566832	7.605325	84731.312500	13.485834	0.000000													63.704085	0.561149
2021-09-23 07:30:00	2021-09-22 23:30:00																																	
2021-09-23 08:00:00	2021-09-23 00:00:00							-0.256689	1.184173	1.211674	167.769432	6.868311	50.893692	73.295990	8.425813	6.729701	7.612822	84696.437500	12.843683	0.000000													66.969221	0.489689
2021-09-23 08:30:00	2021-09-23 00:30:00																																	
2021-09-23 09:00:00	2021-09-23 01:00:00							-0.961661	0.713419	1.197397	126.570267	6.813531	50.893692	73.295990	8.312633	6.862386	7.618566	84718.085938	12.568933	0.000000													67.930246	0.466954
2021-09-23 09:30:00	2021-09-23 01:30:00	0.810000	994.950000	3.330000	9.000000	11055.000000	37.000000																											
2021-09-23 10:00:00	2021-09-23 02:00:00							-2.405762	-0.274819	2.421408	83.483124	6.751337	50.893692	73.295990	8.256016	6.983088	7.624254	84654.210938	12.177148	0.000435													69.405078	0.434152
2021-09-23 10:30:00	2021-09-23 02:30:00																																	
2021-09-23 11:00:00	2021-09-23 03:00:00							-2.395354	0.761780	2.513569	107.641922	6.554956	50.893692	73.295990	8.171737	7.082787	7.628789	84641.492188	11.921625	0.000435													69.635840	0.423681
2021-09-23 11:30:00	2021-09-23 03:30:00																																	
2021-09-23 12:00:00	2021-09-23 04:00:00							-3.589479	0.396448	3.611306	96.302628	6.242944	50.893692	73.295990	8.397160	7.221797	7.638521	84585.554688	11.648126	0.000435													69.394972	0.419396
2021-09-23 12:30:00	2021-09-23 04:30:00																																	
2021-09-23 13:00:00	2021-09-23 05:00:00							-4.692384	-0.238476	4.698440	87.090622	6.114435	50.893692	73.295990	8.903718	7.419371	7.655872	84564.968750	11.259576	0.000435													70.574150	0.392993
2021-09-23 13:30:00	2021-09-23 05:30:00																																	
2021-09-23 14:00:00	2021-09-23 06:00:00							-4.740081	-0.253908	4.746877	86.933807	6.154932	50.893692	73.295990	9.087348	7.586530	7.671688	84576.007812	10.909418	0.000435													72.437514	0.359644
2021-09-23 14:30:00	2021-09-23 06:30:00																																	
2021-09-23 15:00:00	2021-09-23 07:00:00							-4.340387	0.500145	4.369108	96.573242	6.776239	50.893692	73.295990	8.757202	7.662409	7.679084	84585.531250	12.573511	0.000435													67.735870	0.469925
2021-09-23 15:30:00	2021-09-23 07:30:00																																	
2021-09-23 16:00:00	2021-09-23 08:00:00							-4.540647	0.209856	4.545494	92.646179	7.017816	50.893692	73.295990	7.811067	7.590408	7.671111	84596.101562	17.871088	0.000435													48.995047	1.044234
2021-09-23 16:30:00	2021-09-23 08:30:00																																	
2021-09-23 17:00:00	2021-09-23 09:00:00							-4.177430	-0.354075	4.192408	85.155243	2.733606	50.893692	73.295990	6.700045	7.409721	7.650721	84588.890625	21.409235	0.000435													29.156739	1.806653
2021-09-23 17:30:00	2021-09-23 09:30:00																																	
2021-09-23 18:00:00	2021-09-23 10:00:00							-2.022530	-0.259340	2.039089	82.693085	1.204706	50.893692	73.295990	5.751289	7.174345	7.622830	84601.789062	23.396692	0.000435													23.161124	2.211082
2021-09-23 18:30:00	2021-09-23 10:30:00																																	
2021-09-23 19:00:00	2021-09-23 11:00:00							-1.626330	-0.708881	1.774108	66.448685	0.561182	50.893692	73.295990	5.154639	6.938142	7.592817	84576.953125	24.380487	0.000435													20.840284	2.416545
2021-09-23 19:30:00	2021-09-23 11:30:00																																	
2021-09-23 20:00:00	2021-09-23 12:00:00							-0.998777	-0.301319	1.043240	73.212082	0.432001	50.893692	73.295990	4.826020	6.717797	7.562506	84540.687500	25.329980	0.001287													19.509589	2.600305
2021-09-23 20:30:00	2021-09-23 12:30:00																																	
2021-09-23 21:00:00	2021-09-23 13:00:00							-0.152423	-0.729711	0.745461	11.798401	0.411676	50.893692	73.295990	4.593914	6.505103	7.531162	84520.937500	25.906549	0.001290													18.826208	2.713571
2021-09-23 21:30:00	2021-09-23 13:30:00	0.540000	995.580000	1.170000	6.000000	11062.000000	13.000000																											
2021-09-23 22:00:00	2021-09-23 14:00:00							-0.541765	-0.162786	0.565693	73.275864	0.237299	50.893692	73.295990	4.570290	6.328300	7.501937	84468.328125	26.071954	0.001281													18.408553	2.754335
2021-09-23 22:30:00	2021-09-23 14:30:00																																	
2021-09-23 23:00:00	2021-09-23 15:00:00							-0.414539	-1.068350	1.145955	21.207153	-0.179816	50.893692	73.295990	4.660039	6.185797	7.474987	84449.335938	25.787622	0.001281													18.161124	2.716616
2021-09-23 23:30:00	2021-09-23 15:30:00																																	
2021-09-24 00:00:00	2021-09-23 16:00:00							0.185276	-0.524683	0.556435	340.550827	-0.327490	49.998825	72.726524	4.716638	6.058274	7.448530	84481.078125	24.938196	0.001287													18.896368	2.559740
2021-09-24 00:30:00	2021-09-23 16:30:00																																	
2021-09-24 01:00:00	2021-09-23 17:00:00							0.091068	-0.693210	0.699167	352.515793	0.439722	49.998825	72.726524	4.959155	5.980944	7.426528	84483.054688	23.357172	0.000000													21.967608	2.240080
2021-09-24 01:30:00	2021-09-23 17:30:00																																	
2021-09-24 02:00:00	2021-09-23 18:00:00							-1.870530	-0.791387	2.031053	67.067657	2.058405	49.998825	72.726524	5.498900	5.986157	7.412939	84504.765625	21.071100	0.000000													28.367822	1.789291
2021-09-24 02:30:00	2021-09-23 18:30:00																																	
2021-09-24 03:00:00	2021-09-23 19:00:00							-2.881110	-0.662205	2.956232	77.055740	2.032465	49.998825	72.726524	5.845602	6.004770	7.400985	84513.421875	19.212671	0.000000													31.763458	1.519435
2021-09-24 03:30:00	2021-09-23 19:30:00																																	
2021-09-24 04:00:00	2021-09-23 20:00:00							-3.735572	-0.148304	3.738515	87.726517	1.501154	49.998825	72.726524	6.084575	6.033550	7.390434	84517.679688	17.133844	0.000000													34.839539	1.273383
2021-09-24 04:30:00	2021-09-23 20:30:00																																	
2021-09-24 05:00:00	2021-09-23 21:00:00							-5.096579	-0.187845	5.100039	87.889191	0.987238	49.998825	72.726524	6.142877	6.048684	7.378788	84534.945312	16.103662	0.000000													35.845637	1.174256
2021-09-24 05:30:00	2021-09-23 21:30:00																																	
2021-09-24 06:00:00	2021-09-23 22:00:00							-4.666707	-0.340000	4.679076	85.832977	0.380243	49.998825	72.726524	6.096707	6.048850	7.365781	84537.242188	15.606836	0.000000													35.412691	1.145213
2021-09-24 06:30:00	2021-09-23 22:30:00																																	
2021-09-24 07:00:00	2021-09-23 23:00:00							-5.492907	-0.269304	5.499505	87.193161	0.621637	49.998825	72.726524	5.774779	5.995043	7.347049	84542.773438	15.387750	0.000000													36.547534	1.109394
2021-09-24 07:30:00	2021-09-23 23:30:00																																	
2021-09-24 08:00:00	2021-09-24 00:00:00							-4.877949	-0.601390	4.914881	82.971603	0.264917	49.998825	72.726524	5.664328	5.955215	7.329489	84540.429688	15.101343	0.000000													36.275871	1.093828
2021-09-24 08:30:00	2021-09-24 00:30:00																																	
2021-09-24 09:00:00	2021-09-24 01:00:00							-4.542351	-0.278556	4.550884	86.490768	0.219781	49.998825	72.726524	5.735089	5.941730	7.314569	84570.945312	14.882806	0.000000													36.669490	1.071883
2021-09-24 09:30:00	2021-09-24 01:30:00	0.810000	996.480000	4.770000	9.000000	11072.000000	53.000000																											
2021-09-24 10:00:00	2021-09-24 02:00:00							-3.859830	-0.106752	3.861306	88.415756	0.379633	49.998825	72.726524	5.660317	5.909575	7.297638	84524.289062	14.574701	0.000000													37.842319	1.031326
2021-09-24 10:30:00	2021-09-24 02:30:00																																	
2021-09-24 11:00:00	2021-09-24 03:00:00							-3.960428	0.061872	3.960912	90.895050	0.607172	49.998825	72.726524	5.777140	5.908166	7.283893	84543.570312	14.260370	0.000000													39.261705	0.987493
2021-09-24 11:30:00	2021-09-24 03:30:00																																	
2021-09-24 12:00:00	2021-09-24 04:00:00							-2.693571	0.570802	2.753387	101.964706	0.813135	49.998825	72.726524	5.797159	5.899952	7.269530	84519.625000	13.871759	0.000000													40.868313	0.937444
2021-09-24 12:30:00	2021-09-24 04:30:00																																	
2021-09-24 13:00:00	2021-09-24 05:00:00							-2.515452	0.519255	2.568487	101.663528	0.961359	49.998825	72.726524	5.733631	5.879201	7.253867	84540.570312	13.463251	0.000000													42.420943	0.888886
2021-09-24 13:30:00	2021-09-24 05:30:00																																	
2021-09-24 14:00:00	2021-09-24 06:00:00							-2.319915	0.495397	2.372219	102.053970	1.071161	49.998825	72.726524	5.718926	5.863404	7.238694	84547.453125	13.036249	0.000000													43.967089	0.841237
2021-09-24 14:30:00	2021-09-24 06:30:00																																	
2021-09-24 15:00:00	2021-09-24 07:00:00							-2.108370	1.052893	2.356652	116.536972	1.645685	49.998825	72.726524	5.525672	5.815467	7.220026	84581.992188	14.349390	0.000000													42.070829	0.947265
2021-09-24 15:30:00	2021-09-24 07:30:00																																	
2021-09-24 16:00:00	2021-09-24 08:00:00							-1.264274	0.830709	1.512768	123.307510	2.775415	49.998825	72.726524	5.072894	5.707551	7.194566	84576.718750	18.915063	0.000000													34.119356	1.440004
2021-09-24 16:30:00	2021-09-24 08:30:00																																	
2021-09-24 17:00:00	2021-09-24 09:00:00							1.295084	0.867216	1.558623	236.192883	-2.145667	49.998825	72.726524	4.523289	5.551018	7.163025	84578.054688	22.919946	0.000000													18.661516	2.274113
2021-09-24 17:30:00	2021-09-24 09:30:00																																	
2021-09-24 18:00:00	2021-09-24 10:00:00							1.631821	1.262246	2.063032	232.277344	-2.880682	49.998825	72.726524	4.075560	5.377395	7.128407	84591.648438	24.980737	0.000000													15.612591	2.670140
2021-09-24 18:30:00	2021-09-24 10:30:00																																	
2021-09-24 19:00:00	2021-09-24 11:00:00							2.478873	1.301475	2.799759	242.299334	-2.169714	49.998825	72.726524	3.777030	5.205966	7.092665	84586.585938	26.106927	0.000000													15.396407	2.861924
2021-09-24 19:30:00	2021-09-24 11:30:00																																	
2021-09-24 20:00:00	2021-09-24 12:00:00							2.776728	1.352918	3.088787	244.023060	-1.553778	49.998825	72.726524	3.699703	5.063003	7.058683	84559.015625	27.011713	0.000000													15.277989	3.022704
2021-09-24 20:30:00	2021-09-24 12:30:00																																	
2021-09-24 21:00:00	2021-09-24 13:00:00							3.869944	1.661662	4.211601	246.762461	-0.769843	49.998825	72.726524	3.672297	4.934979	7.025254	84521.718750	27.447778	0.000000													15.776008	3.082665
2021-09-24 21:30:00	2021-09-24 13:30:00	0.450000	996.480000	3.510000	5.000000	11072.000000	39.000000																											
